3.95704651783,18.6327463693,-2.89746596586,1.72173196556,6.78411933348,1.80978058889,

-334.413466108,7815.86939378,-4.25334055746,0.421391550841,5.42135122666,0.772713995135,
12,2.44777376036,0,23.79,

-16.2837421773,441.624914937,-4.84457836958,0.169249367638,3.9347379127,0.682414163731,
94,2.14185267991,0,188.0,

-75.3806258789,2532.56255756,-4.90185345744,0.111510836386,3.83097622785,0.819705735039,
60,1.61913418731,0,120.79,

-35.3007699781,729.342729287,-4.78203355118,0.287841696994,4.11524695267,0.835577754053,
63,-35.3007699781,0,125.7,

1.56524248609,238.737494906,-4.70605608774,0.434727467763,4.2474858047,0.715022962108,

