Counter	AF3	F7	F3	FC5	T7	P7	O1	O2	P8	T8	FC6	F4	F8	AF4	GyroX	GyroY	Timestamp	FUNC_ID	FUNC_VALUE	MARKER	SYNC_SIGNAL	CMS_Q	DRL_Q	AF3_Q	F7_Q	F3_Q	FC5_Q	T7_Q	P7_Q	O1_Q	O2_Q	P8_Q	T8_Q	FC6_Q	F4_Q	F8_Q	AF4_Q	Blink	LeftWink	RightWink	EyesOpen	LeftEyeLid	RightEyelid
64.000000	4434.871795	5187.692308	4437.948718	3560.512821	4042.564103	4656.410256	4689.230769	4534.871795	4088.205128	4053.846154	4436.923077	4436.410256	4494.358974	4802.051282	1727.000000	1671.000000	76.341000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
65.000000	4406.666667	5148.205128	4405.641026	3532.307692	4008.205128	4556.410256	4667.692308	4515.897436	3971.794872	4065.128205	4425.641026	4421.538462	4476.923077	4771.794872	1726.000000	1673.000000	76.350000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
66.000000	4415.897436	5151.794872	4411.794872	3546.666667	4022.051282	4604.102564	4665.641026	4513.846154	4031.794872	4036.410256	4425.641026	4429.230769	4477.948718	4770.256410	1725.000000	1674.000000	76.358000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
67.000000	4433.846154	5160.512821	4432.820513	3562.564103	4045.641026	4666.666667	4682.564103	4537.435897	4111.794872	4041.538462	4435.897436	4444.102564	4483.589744	4780.512821	1725.000000	1678.000000	76.366000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
68.000000	4427.179487	5145.641026	4435.897436	3561.538462	4036.410256	4662.051282	4693.333333	4553.846154	4061.025641	4080.512821	4432.307692	4444.615385	4473.846154	4772.307692	1725.000000	1677.000000	76.374000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
69.000000	4406.666667	5120.000000	4416.923077	3547.179487	4020.000000	4621.025641	4677.435897	4524.615385	3995.897436	4052.307692	4406.666667	4421.538462	4446.666667	4738.974359	1724.000000	1679.000000	76.382000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
70.000000	4408.205128	5110.769231	4406.153846	3544.615385	4021.025641	4576.923077	4656.923077	4493.333333	4003.076923	4014.358974	4399.487179	4408.205128	4436.410256	4726.666667	1727.000000	1677.000000	76.390000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
71.000000	4438.974359	5127.692308	4433.846154	3567.692308	4037.435897	4619.487179	4674.871795	4525.128205	4070.256410	4048.717949	4427.692308	4435.897436	4463.589744	4760.000000	1727.000000	1676.000000	76.397000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
72.000000	4443.589744	5123.076923	4445.641026	3568.205128	4033.333333	4669.230769	4698.461538	4548.205128	4078.974359	4057.948718	4431.282051	4443.589744	4466.666667	4765.641026	1729.000000	1672.000000	76.405000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
73.000000	4405.128205	5083.076923	4406.666667	3538.461538	4005.641026	4611.794872	4677.435897	4512.820513	4005.641026	4014.871795	4395.384615	4408.717949	4427.692308	4720.512821	1731.000000	1668.000000	76.414000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
74.000000	4383.589744	5063.076923	4384.102564	3529.743590	4008.205128	4581.025641	4661.025641	4503.589744	4009.230769	4010.256410	4380.000000	4397.948718	4410.769231	4696.923077	1733.000000	1669.000000	76.421000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
75.000000	4401.538462	5078.461538	4405.128205	3547.692308	4030.769231	4652.307692	4684.615385	4542.564103	4082.564103	4035.384615	4399.487179	4417.435897	4426.666667	4715.384615	1734.000000	1669.000000	76.429000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
76.000000	4397.435897	5069.230769	4405.641026	3544.615385	4016.410256	4630.769231	4681.025641	4536.923077	4067.179487	4025.128205	4400.000000	4405.128205	4422.564103	4710.769231	1737.000000	1672.000000	76.434000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
77.000000	4376.923077	5038.461538	4387.179487	3529.230769	3992.307692	4554.358974	4653.846154	4494.358974	3986.153846	4019.487179	4384.615385	4388.717949	4411.794872	4690.769231	1737.000000	1674.000000	76.442000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
78.000000	4402.564103	5052.820513	4408.717949	3545.128205	4016.410256	4614.871795	4661.025641	4504.102564	3993.333333	4044.615385	4403.589744	4418.461538	4431.794872	4712.307692	1736.000000	1677.000000	76.450000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
79.000000	4430.256410	5075.897436	4431.282051	3563.076923	4038.461538	4665.641026	4670.256410	4530.769231	4065.128205	4036.923077	4414.871795	4434.871795	4436.410256	4725.641026	1737.000000	1674.000000	76.459000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
80.000000	4411.282051	5050.769231	4410.769231	3548.717949	4018.461538	4614.871795	4664.102564	4524.102564	4068.205128	4009.230769	4398.974359	4412.820513	4414.358974	4701.025641	1736.000000	1670.000000	76.468000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
81.000000	4391.794872	5022.051282	4394.871795	3531.282051	4009.230769	4620.512821	4671.794872	4516.923077	4049.230769	4025.128205	4398.461538	4404.102564	4414.871795	4690.256410	1738.000000	1663.000000	76.476000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
82.000000	4405.128205	5028.717949	4409.743590	3545.641026	4029.230769	4677.435897	4673.846154	4527.692308	4075.897436	4053.333333	4413.846154	4417.948718	4429.230769	4705.128205	1739.000000	1659.000000	76.483000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
83.000000	4397.948718	5019.487179	4406.666667	3545.641026	4025.641026	4624.102564	4655.384615	4529.230769	4057.435897	4036.410256	4404.102564	4416.410256	4412.820513	4692.820513	1742.000000	1659.000000	76.491000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
84.000000	4366.153846	4982.051282	4382.051282	3515.384615	3995.897436	4529.743590	4642.564103	4508.717949	3966.153846	4016.923077	4380.512821	4400.000000	4385.128205	4658.974359	1743.000000	1662.000000	76.499000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
85.000000	4376.923077	4979.487179	4390.256410	3518.461538	3995.897436	4561.025641	4649.230769	4498.974359	3954.358974	4020.512821	4389.230769	4409.743590	4398.974359	4664.615385	1744.000000	1669.000000	76.507000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
86.000000	4398.461538	4992.820513	4409.230769	3542.051282	4013.846154	4611.794872	4654.358974	4505.128205	4008.717949	4018.974359	4407.692308	4422.564103	4416.923077	4676.923077	1746.000000	1671.000000	76.515000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
87.000000	4391.794872	4991.282051	4407.179487	3546.153846	4016.410256	4615.897436	4655.897436	4517.948718	4018.461538	4017.435897	4411.794872	4418.461538	4410.256410	4666.666667	1745.000000	1673.000000	76.522000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
88.000000	4392.820513	4995.897436	4407.179487	3549.230769	4019.487179	4651.282051	4666.153846	4534.871795	4063.076923	4027.179487	4415.384615	4423.076923	4414.871795	4667.179487	1745.000000	1667.000000	76.529000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
89.000000	4389.230769	4981.538462	4402.564103	3544.102564	4015.384615	4653.846154	4667.692308	4532.820513	4117.435897	4031.282051	4407.692308	4422.564103	4412.820513	4661.538462	1742.000000	1661.000000	76.536000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
90.000000	4374.358974	4951.794872	4395.384615	3531.282051	4004.615385	4612.307692	4658.974359	4520.000000	4065.641026	4033.846154	4395.897436	4414.871795	4395.384615	4643.589744	1740.000000	1656.000000	76.545000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
91.000000	4376.923077	4948.717949	4400.000000	3532.820513	4002.564103	4606.666667	4655.897436	4519.487179	4017.948718	4028.717949	4394.871795	4415.384615	4390.256410	4636.923077	1738.000000	1656.000000	76.553000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
92.000000	4381.025641	4955.897436	4398.461538	3534.358974	4001.538462	4600.512821	4651.794872	4512.820513	4050.769231	4011.794872	4392.820513	4412.820513	4393.333333	4630.256410	1738.000000	1657.000000	76.560000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
93.000000	4361.025641	4937.435897	4386.153846	3522.564103	3994.871795	4576.923077	4648.717949	4501.025641	4055.897436	4014.871795	4387.692308	4401.538462	4384.102564	4613.333333	1736.000000	1659.000000	76.568000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
