-0.804912424951
0.808127897421,0.808127897421,0.808127897421,0.808127897421,0.808127897421,0.808127897421,0.808127897421,0.808127897421,0.808127897421,0.808127897421,0.808127897421,0.808127897421,0.808127897421,0.790382692219,0.790382692219,0.790382692219,0.790382692219,0.790382692219,0.790382692219,0.790382692219,0.790382692219,0.790382692219,0.790382692219,0.790382692219,0.790382692219,0.790382692219,0.775309652721,0.775309652721,0.775309652721,0.775309652721,0.775309652721,0.775309652721,0.775309652721,0.775309652721,0.775309652721,0.775309652721,0.775309652721,0.775309652721,0.174772868441,0.174772868441,0.174772868441,0.174772868441,0.174772868441,0.174772868441,0.174772868441,0.174772868441,0.174772868441,0.174772868441,0.174772868441,0.174772868441,279.493889352,279.493889352,279.493889352,279.493889352,279.493889352,279.493889352,279.493889352,279.493889352,279.493889352,279.493889352,279.493889352,279.493889352,279.493889352,-1.07970017067,-1.07970017067,-1.07970017067,-1.07970017067,-1.07970017067,-1.07970017067,-1.07970017067,-1.07970017067,-1.07970017067,-1.07970017067,-1.07970017067,-1.07970017067,-1.07970017067,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,-24.4688680633,26.8611047661,26.8611047661,26.8611047661,26.8611047661,26.8611047661,26.8611047661,26.8611047661,26.8611047661,26.8611047661,26.8611047661,26.8611047661,26.8611047661,26.8611047661,-7.75455148657,-7.75455148657,-7.75455148657,-7.75455148657,-7.75455148657,-7.75455148657,-7.75455148657,-7.75455148657,-7.75455148657,-7.75455148657,-7.75455148657,-7.75455148657,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,38.7188956449,19.7742382646,19.7742382646,19.7742382646,19.7742382646,19.7742382646,19.7742382646,19.7742382646,19.7742382646,19.7742382646,19.7742382646,19.7742382646,19.7742382646,19.7742382646,-9.57131148876,-9.57131148876,-9.57131148876,-9.57131148876,-9.57131148876,-9.57131148876,-9.57131148876,-9.57131148876,-9.57131148876,-9.57131148876,-9.57131148876,-9.57131148876,-9.57131148876,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-55.9602965138,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-9.69916306543,-50.0861711571,-50.0861711571,-50.0861711571,-50.0861711571,-50.0861711571,-50.0861711571,-50.0861711571,-50.0861711571,-50.0861711571,-50.0861711571,0.790382692219
0.790382692219
29.568038974,29.568038974,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,-9.60015347328,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,29.6838301229,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-74.5649975044,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,-10.6921693345,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,25.8197929371,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,0.622807212624,20.5352321193,20.5352321193,20.5352321193,20.5352321193,20.5352321193,20.5352321193,20.5352321193,20.5352321193,20.5352321193,20.5352321193,20.5352321193,20.5352321193,1.84641552257,1.84641552257,1.84641552257,1.84641552257,1.84641552257,1.84641552257,1.84641552257,1.84641552257,1.84641552257,1.84641552257,1.84641552257,1.84641552257,1.39911671418,1.39911671418,1.39911671418,1.39911671418,1.39911671418,1.39911671418,1.39911671418,1.39911671418,1.39911671418,1.39911671418,1.39911671418,1.39911671418,1.39911671418,1.43622932907,1.43622932907,1.43622932907,1.43622932907,1.43622932907,1.43622932907,1.43622932907,1.43622932907,1.43622932907,1.43622932907,1.43622932907,1.43622932907,1.37040361035,1.37040361035,1.37040361035,1.37040361035,1.37040361035,1.37040361035,1.37040361035,1.37040361035,1.37040361035,1.37040361035,1.37040361035,1.37040361035,1.37040361035,1.43763673025,1.43763673025,1.43763673025,1.43763673025,1.43763673025,1.43763673025,1.43763673025,1.43763673025,1.43763673025,1.43763673025,1.43763673025,1.43763673025,1.36160056002,1.36160056002,1.36160056002,1.36160056002,1.36160056002,1.36160056002,1.36160056002,1.36160056002,1.36160056002,1.36160056002,1.36160056002,1.36160056002,1.36160056002,1.40365405444,1.40365405444,1.40365405444,1.40365405444,1.40365405444,1.40365405444,1.40365405444,1.40365405444,0.622807212624
0.622807212624
1.36060673443,1.36060673443,1.36060673443,1.36060673443,1.36060673443,1.36060673443,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35597632757,1.35596506817,1.35596506817,1.35596506817,1.35596506817,1.35596506817,1.35596506817,1.35596506817,1.35596506817,1.35596506817,1.35596506817,1.35596506817,1.35596506817,1.35596506817,1.40095718081,1.40095718081,1.40095718081,1.40095718081,1.40095718081,1.40095718081,1.40095718081,1.40095718081,1.40095718081,1.40095718081,1.40095718081,1.40095718081,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.36268905199,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.35595484737,1.36058830511,1.36058830511,1.36058830511,1.36058830511,1.36058830511,1.36058830511,1.36058830511,1.36058830511,1.36058830511,1.36058830511,1.36058830511,1.36058830511,1.36058830511,1.38056633897,1.38056633897,1.38056633897,1.38056633897,1.38056633897,1.38056633897,1.38056633897,1.38056633897,1.38056633897,1.38056633897,1.38056633897,1.38056633897,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.35596828697,1.36060129397,1.36060129397,1.36060129397,1.36060129397,1.36060129397,1.36060129397,1.36060129397,1.36060129397,1.36060129397,1.36060129397,1.36060129397,1.36060129397,1.38030274184,1.38030274184,1.38030274184,1.38030274184,1.38030274184,1.38030274184,1.38030274184,1.38030274184,1.38030274184,1.38030274184,1.38030274184,1.38030274184,1.38030274184,1.34869869641,1.34869869641,1.34869869641,1.34869869641,1.34869869641,1.34869869641,1.34869869641,1.34869869641,1.34869869641,1.34869869641,1.34869869641,1.34869869641,1.34869869641,1.15332345502,1.15332345502,1.15332345502,1.15332345502,1.15332345502,1.15332345502,1.15332345502,1.15332345502,1.15332345502,1.15332345502,1.15332345502,1.15332345502,1.13806584918,1.13806584918,1.13806584918,1.13806584918,1.13806584918,1.13806584918,1.13806584918,1.13806584918,1.13806584918,1.13806584918,1.13806584918,1.13806584918,1.13806584918,-1.20616011801,-1.20616011801,-1.20616011801,-1.20616011801,-1.20616011801,-1.20616011801,-1.20616011801,-1.20616011801,-1.20616011801,-1.20616011801,-1.20616011801,-1.20616011801,-0.786605318259,-0.786605318259,-0.786605318259,-0.786605318259,-0.786605318259,-0.786605318259,-0.786605318259,-0.786605318259,-0.786605318259,-0.786605318259,-0.786605318259,-0.786605318259,-0.786605318259,0.0874624438534,0.0874624438534,0.0874624438534,0.0874624438534,-0.349571437203
-0.349571437203
-2.37051303379,-2.37051303379,-2.43576150833,-2.43576150833,-2.43576150833,-2.43576150833,-2.43576150833,-2.43576150833,-2.43576150833,-2.43576150833,-2.43576150833,-2.43576150833,-2.43576150833,-2.43576150833,-2.3573886407,-2.3573886407,-2.3573886407,-2.3573886407,-2.3573886407,-2.3573886407,-2.3573886407,-2.3573886407,-2.3573886407,-2.3573886407,-2.3573886407,-2.3573886407,-2.40010890279,-2.40010890279,-2.40010890279,-2.40010890279,-2.40010890279,-2.40010890279,-2.40010890279,-2.40010890279,-2.40010890279,-2.40010890279,-2.40010890279,-2.40010890279,-2.40010890279,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.34271122929,-2.38826025242,-2.38826025242,-2.38826025242,-2.38826025242,-2.38826025242,-2.38826025242,-2.38826025242,-2.38826025242,-2.38826025242,-2.38826025242,-2.38826025242,-2.38826025242,-2.38826025242,-2.45405674326,-2.45405674326,-2.45405674326,-2.45405674326,-2.45405674326,-2.45405674326,-2.45405674326,-2.45405674326,-2.45405674326,-2.45405674326,-2.45405674326,-2.45405674326,2.83864206308,2.83864206308,2.83864206308,2.83864206308,2.83864206308,2.83864206308,2.83864206308,2.83864206308,2.83864206308,2.83864206308,2.83864206308,2.83864206308,2.83864206308,1.14825721286,1.14825721286,1.14825721286,1.14825721286,1.14825721286,1.14825721286,1.148257212
