0.771969759464
0.855138605573,0.855138605573,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.88264685565,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.886659858413,0.933393163281,0.933393163281,0.933393163281,0.933393163281,0.933393163281,0.933393163281,0.933393163281,0.933393163281,0.933393163281,0.933393163281,0.933393163281,0.933393163281,0.933393163281,0.989736344528,0.989736344528,0.989736344528,0.989736344528,0.989736344528,0.989736344528,0.989736344528,0.989736344528,0.989736344528,0.989736344528,0.989736344528,0.989736344528,0.982703675765,0.982703675765,0.982703675765,0.982703675765,0.982703675765,0.982703675765,0.982703675765,0.982703675765,0.982703675765,0.982703675765,0.982703675765,0.982703675765,0.982703675765,0.982703675765,0.982703675765,0.982703675765,0.982703675765,0.982703675765,0.982703675765,0.982703675765,0.982703675765,0.982703675765,0.982703675765,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.724118892744,0.693905464793,0.693905464793,0.693905464793,0.693905464793,0.693905464793,0.693905464793,0.693905464793,0.693905464793,0.693905464793,0.693905464793,0.693905464793,0.693905464793,0.693905464793,0.693905464793,0.362348466933,0.362348466933,0.362348466933,0.362348466933,0.362348466933,0.362348466933,0.362348466933,0.362348466933,0.362348466933,0.362348466933,0.362348466933,0.362348466933,0.34106549438,0.34106549438,0.34106549438,0.34106549438,0.34106549438,0.34106549438,0.34106549438,0.34106549438,0.34106549438,0.34106549438,0.34106549438,0.34106549438,0.215317546638,0.215317546638,0.215317546638,0.215317546638,0.215317546638,0.215317546638,0.215317546638,0.215317546638,0.215317546638,0.215317546638,0.215317546638,0.215317546638,0.215317546638,0.252100442394,0.252100442394,0.252100442394,0.252100442394,0.252100442394,0.252100442394,0.252100442394,0.252100442394,0.252100442394,0.252100442394,0.252100442394,0.252100442394,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.227765018,0.207868064483,0.207868064483,0.207868064483,0.207868064483,0.207868064483,0.207868064483,0.207868064483,0.207868064483,0.207868064483,0.207868064483,0.207868064483,0.207868064483,0.207868064483,0.245242905965,0.245242905965,0.245242905965,0.245242905965,0.245242905965,0.245242905965,0.245242905965,0.245242905965,0.245242905965,0.245242905965,0.245242905965,0.245242905965,0.222664622698,0.222664622698,0.222664622698,0.869935776159
0.869935776159
0.239475373924,0.239475373924,0.239475373924,0.239475373924,0.239475373924,0.239475373924,0.239475373924,0.239475373924,0.239475373924,0.239475373924,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.216755849626,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.239928309131,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.273723824377,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.241009668051,0.289274882222,0.289274882222,0.289274882222,0.289274882222,0.289274882222,0.289274882222,0.289274882222,0.289274882222,0.289274882222,0.289274882222,0.289274882222,0.289274882222,0.289274882222,0.289274882222,0.289274882222,0.289274882222,0.289274882222,0.289274882222,0.289274882222,0.289274882222,0.289274882222,0.289274882222,0.289274882222,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.261009034386,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.553718487165,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.909934566191,0.903889853214,0.903889853214,0.903889853214,0.903889853214,0.903889853214,0.903889853214,0.903889853214,0.903889853214,0.903889853214,0.903889853214,0.903889853214,0.903889853214,0.903889853214,0.90437387985,0.90437387985,0.90437387985,0.90437387985,0.90437387985,0.90437387985,0.90437387985,0.90437387985,0.90437387985,0.90437387985,0.90437387985,0.90437387985,0.90437387985,0.919701246853,0.919701246853,0.919701246853,0.919701246853,0.919701246853,0.919701246853,0.919701246853,0.919701246853,0.919701246853,0.919701246853,0.807895869519
0.807895869519
0.916893602544,0.916893602544,0.916893602544,0.916893602544,0.916893602544,0.916893602544,0.916893602544,0.916893602544,0.916893602544,0.916893602544,0.916893602544,0.921283599342,0.921283599342,0.921283599342,0.921283599342,0.921283599342,0.921283599342,0.921283599342,0.921283599342,0.921283599342,0.921283599342,0.921283599342,0.921283599342,0.921283599342,0.921963695358,0.921963695358,0.921963695358,0.921963695358,0.921963695358,0.921963695358,0.921963695358,0.921963695358,0.921963695358,0.921963695358,0.921963695358,0.931987902596,0.931987902596,0.931987902596,0.931987902596,0.931987902596,0.931987902596,0.931987902596,0.931987902596,0.931987902596,0.931987902596,0.931987902596,0.931987902596,0.931987902596,0.931987902596,0.963588881865,0.963588881865,0.963588881865,0.963588881865,0.963588881865,0.963588881865,0.963588881865,0.963588881865,0.963588881865,0.963588881865,0.963588881865,0.963588881865,0.956982462846,0.956982462846,0.956982462846,0.956982462846,0.956982462846,0.956982462846,0.956982462846,0.956982462846,0.956982462846,0.956982462846,0.956982462846,0.956982462846,0.956982462846,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.972197886432,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.979586930577,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.965192365106,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.960116667313,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.935493085854,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.945595800636,0.952433923044,0.952433923044,0.952433923044,0.952433923044,0.952433923044,0.952433923044,0.952433923044,0.952433923044,0.952433923044,0.952433923044,0.952433923044,0.952433923044,0.952433923044,0.952433923044,0.952433923044,0.952433923044,0.952433923044,0.952433923044,0.952433923044,0.952433923044,0.952433923044,0.952433923044,0.952433923044,0.953528413681
0.953528413681
0.978762717616,0.978762717616,0.978762717616,0.978762717616,0.978762717616,0.978762717616,0.978762717616,0.978762717616,0.978762717616,0.978762717616,0.978762717616,0.978762717616,0.978762717616,0.978762717616,0.978762717616,0.978762717616,0.978762717616,0.978762717616,0.978762717616,0.978762717616,0.978762717616,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.963509486817,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,0.978665456587,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.00047402029,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.02016509792,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.01214134742,1.00126081365,1.00126081365,1.00126081365,1.00126081365,1.00126081365,1.00126081365,1.00126081365,1.00126081365,1.00126081365,1.00126081365,1.00126081365,1.00126081365,0.99605356101,0.99605356101,0.99605356101,0.99605356101,0.99605356101,0.99605356101,0.99605356101,0.99605356101,0.99605356101,0.99605356101,0.99605356101,0.99605356101,0.99605356101,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.00125566254,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.02332851663,1.04652206815,1.04652206815,1.04652206815,1.04652206815,1.04652206815,1.04652206815,1.04652206815,1.04652206815,1.04652206815,1.04652206815,1.04652206815,1.04652206815,1.02562057006,1.02562057006,1.02562057006,1.02562057006,1.02562057006,1.02562057006,1.02562057006,1.02562057006,1.02562057006,1.02562057006,1.02562057006,1.02562057006,1.02562057006,1.02562057006,1.00248941615
1.00248941615
