0.520529167035,0.520529167035,0.520529167035,0.520529167035,0.520529167035,0.520529167035,0.563503804931,0.563503804931,0.563503804931,0.563503804931,0.563503804931,0.563503804931,0.563503804931,0.563503804931,0.563503804931,0.563503804931,0.563503804931,0.563503804931,0.532740660566,0.532740660566,0.532740660566,0.532740660566,0.532740660566,0.532740660566,0.532740660566,0.532740660566,0.532740660566,0.532740660566,0.532740660566,0.532740660566,0.574053717353,0.574053717353,0.574053717353,0.574053717353,0.574053717353,0.574053717353,0.574053717353,0.574053717353,0.574053717353,0.574053717353,0.574053717353,0.574053717353,0.574053717353,0.547192554669,0.547192554669,0.547192554669,0.547192554669,0.547192554669,0.547192554669,0.547192554669,0.547192554669,0.547192554669,0.547192554669,0.547192554669,0.547192554669,0.547192554669,0.547501268801,0.547501268801,0.547501268801,0.547501268801,0.547501268801,0.547501268801,0.547501268801,0.547501268801,0.547501268801,0.547501268801,0.547501268801,0.547501268801,0.547501268801,0.535707128215,0.535707128215,0.535707128215,0.535707128215,0.535707128215,0.535707128215,0.535707128215,0.535707128215,0.535707128215,0.535707128215,0.535707128215,0.535707128215,0.535707128215,0.561813028605,0.561813028605,0.561813028605,0.561813028605,0.561813028605,0.561813028605,0.561813028605,0.561813028605,0.561813028605,0.561813028605,0.561813028605,0.561813028605,0.584362423397,0.584362423397,0.584362423397,0.584362423397,0.584362423397,0.584362423397,0.584362423397,0.584362423397,0.584362423397,0.584362423397,0.584362423397,0.584362423397,0.584244643576,0.584244643576,0.584244643576,0.584244643576,0.584244643576,0.584244643576,0.584244643576,0.584244643576,0.584244643576,0.584244643576,0.584244643576,0.584244643576,0.584244643576,0.605437589256,0.605437589256,0.605437589256,0.605437589256,0.605437589256,0.605437589256,0.605437589256,0.605437589256,0.605437589256,0.605437589256,0.605437589256,0.605437589256,0.605437589256,0.629806417117,0.629806417117,0.629806417117,0.629806417117,0.629806417117,0.629806417117,0.629806417117,0.629806417117,0.629806417117,0.629806417117,0.629806417117,0.644313828925,0.644313828925,0.644313828925,0.644313828925,0.644313828925,0.644313828925,0.644313828925,0.644313828925,0.644313828925,0.644313828925,0.644313828925,0.644313828925,0.644313828925,0.615456987395,0.615456987395,0.615456987395,0.615456987395,0.615456987395,0.615456987395,0.615456987395,0.615456987395,0.615456987395,0.615456987395,0.615456987395,0.615456987395,0.643288274093,0.643288274093,0.643288274093,0.643288274093,0.643288274093,0.643288274093,0.643288274093,0.643288274093,0.643288274093,0.643288274093,0.643288274093,0.643288274093,0.643288274093,0.638612539868,0.638612539868,0.638612539868,0.638612539868,0.638612539868,0.638612539868,0.638612539868,0.638612539868,0.638612539868,0.638612539868,0.638612539868,0.638612539868,0.627122396349,0.627122396349,0.627122396349,0.627122396349,0.627122396349,0.627122396349,0.627122396349,0.627122396349,0.627122396349,0.627122396349,0.627122396349,0.627122396349,0.627122396349,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.609475090453,0.657156910765,0.657156910765,0.657156910765,0.657156910765,0.657156910765,0.657156910765,0.657156910765,0.657156910765,0.657156910765,0.657156910765,0.657156910765,0.657156910765,0.672500664128,0.672500664128,0.672500664128,0.672500664128,0.672500664128,0.672500664128,0.672500664128,0.672500664128,0.672500664128,0.672500664128,0.672500664128,0.672500664128,0.676564486225,0.676564486225,0.676564486225,0.676564486225,0.676564486225,0.676564486225,0.676564486225,0.676564486225,0.676564486225,0.676564486225,0.676564486225,0.676564486225,0.676564486225,0.683075219697,0.683075219697,0.683075219697,0.683075219697,0.683075219697,0.683075219697,0.683075219697,0.683075219697,0.683075219697,0.683075219697,0.683075219697,0.683075219697,0.650675937323,0.650675937323,0.650675937323,0.650675937323,0.650675937323,0.650675937323,0.650675937323,0.650675937323,0.650675937323,0.650675937323,0.650675937323,0.650675937323,0.680171138396,0.680171138396,0.680171138396,0.680171138396,0.680171138396,0.680171138396,0.680171138396,0.680171138396,0.680171138396,0.680171138396,0.680171138396,0.680171138396,0.680171138396,0.64025724098,0.64025724098,0.64025724098,0.64025724098,0.64025724098,0.64025724098,0.64025724098,0.64025724098,0.64025724098,0.64025724098,0.64025724098,0.64025724098,0.743880862354,0.743880862354,0.743880862354,0.743880862354,0.743880862354,0.743880862354,0.743880862354,0.743880862354,0.743880862354,0.743880862354,0.743880862354,0.743880862354,0.665104763009,0.665104763009,0.665104763009,0.665104763009,0.665104763009,0.665104763009,0.665104763009,0.665104763009,0.665104763009,0.665104763009,0.665104763009,0.665104763009,0.665104763009,0.736293742068,0.736293742068,0.736293742068,0.736293742068,0.736293742068,0.736293742068,0.736293742068,0.736293742068,0.736293742068,0.736293742068,0.736293742068,0.736293742068,0.736293742068,0.559011945221,0.559011945221,0.559011945221,0.559011945221,0.559011945221,0.559011945221,0.559011945221,0.559011945221,0.559011945221,0.559011945221,0.559011945221,0.559011945221,0.559011945221,0.696435844968,0.696435844968,0.696435844968,0.696435844968,0.696435844968,0.696435844968,0.696435844968,0.696435844968,0.696435844968,0.696435844968,0.696435844968,0.696435844968,0.567295416059,0.567295416059,0.567295416059,0.567295416059,0.567295416059,0.567295416059,0.567295416059,0.567295416059,0.567295416059,0.567295416059,0.567295416059,0.567295416059,0.567295416059,0.63461209542,0.63461209542,0.63461209542,0.63461209542,0.63461209542,0.63461209542,0.63461209542,0.63461209542,0.63461209542,0.63461209542,0.63461209542,0.63461209542,0.567972497808,0.567972497808,0.567972497808,0.567972497808,0.567972497808,0.567972497808,0.567972497808,0.567972497808,0.567972497808,0.567972497808,0.567972497808,0.567972497808,0.634519403223,0.634519403223,0.634519403223,0.634519403223,0.634519403223,0.634519403223,0.634519403223,0.634519403223,0.634519403223,0.634519403223,0.634519403223,0.634519403223,0.634519403223,0.579083300422,0.579083300422,0.579083300422,0.579083300422,0.579083300422,0.579083300422,0.579083300422,0.579083300422,0.579083300422,0.579083300422,0.579083300422,0.579083300422,0.579083300422,0.664792593186,0.664792593186,0.664792593186,0.664792593186,0.664792593186,0.664792593186,0.664792593186,0.664792593186,0.664792593186,0.664792593186,0.664792593186,0.664792593186,0.57749421203,0.57749421203,0.57749421203,0.57749421203,0.57749421203,0.57749421203,0.57749421203,0.57749421203,0.57749421203,0.57749421203,0.57749421203,0.57749421203,0.57749421203,0.615311663626,0.615311663626,0.615311663626,0.615311663626,0.615311663626,0.615311663626,0.615311663626,0.615311663626,0.615311663626,0.615311663626,0.615311663626,0.615311663626,0.615311663626,0.569991033031,0.569991033031,0.569991033031,0.569991033031,0.569991033031,0.569991033031,0.569991033031,0.569991033031,0.569991033031,0.569991033031,0.569991033031,0.569991033031,0.569991033031,0.569991033031,0.613643361278,0.613643361278,0.613643361278,0.613643361278,0.613643361278,0.613643361278,0.613643361278,0.613643361278,0.613643361278,0.613643361278,0.613643361278,0.613643361278,0.538509098968,0.538509098968,0.538509098968,0.538509098968,0.538509098968,0.538509098968,0.538509098968,0.538509098968,0.538509098968,0.538509098968,0.538509098968,0.538509098968,0.544011727608,0.544011727608,0.544011727608,0.544011727608,0.544011727608,0.544011727608,0.544011727608,0.544011727608,0.544011727608,0.544011727608,0.544011727608,0.544011727608,0.544011727608,0.525877893161,0.525877893161,0.525877893161,0.525877893161,0.525877893161,0.525877893161,0.525877893161,0.525877893161,0.525877893161,0.525877893161,0.525877893161,0.497109524146,0.497109524146,0.497109524146,0.497109524146,0.497109524146,0.497109524146,0.497109524146,0.497109524146,0.497109524146,0.497109524146,0.497109524146,0.497109524146,0.497109524146,0.539663446708,0.539663446708,0.539663446708,0.539663446708,0.539663446708,0.539663446708,0.539663446708,0.539663446708,0.539663446708,0.539663446708,0.539663446708,0.539663446708,0.547340876545,0.547340876545,0.547340876545,0.547340876545,0.547340876545,0.547340876545,0.547340876545,0.547340876545,0.547340876545,0.547340876545,0.547340876545,0.547340876545,0.547340876545,0.511492918859,0.511492918859,0.511492918859,0.511492918859,0.511492918859,0.511492918859,0.511492918859,0.511492918859,0.511492918859,0.511492918859,0.511492918859,0.511492918859,0.45176073591,0.45176073591,0.45176073591,0.45176073591,0.45176073591,0.45176073591,0.45176073591,0.45176073591,0.45176073591,0.45176073591,0.45176073591,0.45176073591,0.45176073591,0.48608344793,0.48608344793,0.48608344793,0.48608344793,0.48608344793,0.48608344793,0.48608344793,0.48608344793,0.48608344793,0.48608344793,0.48608344793,0.48608344793,0.461868422756,0.461868422756,0.461868422756,0.461868422756,0.461868422756,0.461868422756,0.461868422756,0.461868422756,0.461868422756,0.461868422756,0.461868422756,0.461868422756,0.461868422756,0.487381756736,0.487381756736,0.487381756736,0.487381756736,0.487381756736,0.487381756736,0.487381756736,0.487381756736,0.487381756736,0.487381756736,0.487381756736,0.487381756736,0.473545351697,0.473545351697,0.473545351697,0.473545351697,0.473545351697,0.473545351697,0.473545351697,0.473545351697,0.473545351697,0.473545351697,0.473545351697,0.473545351697,0.490587781054,0.490587781054,0.490587781054,0.490587781054,0.490587781054,0.490587781054,0.490587781054,0.490587781054,0.490587781054,0.490587781054,0.490587781054,0.490587781054,0.490587781054,0.455833807178,0.455833807178,0.455833807178,0.455833807178,0.455833807178,0.455833807178,0.455833807178,0.455833807178,0.455833807178,0.455833807178,0.455833807178,0.455833807178,0.487455245599,0.487455245599,0.487455245599,0.487455245599,0.487455245599,0.487455245599,0.487455245599,0.487455245599,0.487455245599,0.487455245599,0.487455245599,0.487455245599,0.487455245599,0.495516097242,0.495516097242,0.495516097242,0.495516097242,0.495516097242,0.495516097242,0.495516097242,0.495516097242,0.495516097242,0.495516097242,0.495516097242,0.495516097242,0.495516097242,0.491629635959,0.491629635959,0.491629635959,0.491629635959,0.491629635959,0.491629635959,0.491629635959,0.491629635959,0.491629635959,0.491629635959,0.491629635959,0.491629635959,0.491629635959,0.553444749942,0.553444749942,0.553444749942,0.553444749942,0.553444749942,0.553444749942,0.553444749942,0.553444749942,0.553444749942,0.553444749942,0.553444749942,0.553444749942,0.548905907889,0.548905907889,0.548905907889,0.548905907889,0.548905907889,0.548905907889,0.548905907889,0.548905907889,0.548905907889,0.548905907889,
0.52515232506,0.52515232506,0.52515232506,0.600623273366,0.600623273366,0.600623273366,0.600623273366,0.600623273366,0.600623273366,0.600623273366,0.600623273366,0.600623273366,0.600623273366,0.600623273366,0.600623273366,0.600623273366,0.523121166864,0.523121166864,0.523121166864,0.523121166864,0.523121166864,0.523121166864,0.523121166864,0.523121166864,0.523121166864,0.523121166864,0.523121166864,0.559124605142,0.559124605142,0.559124605142,0.559124605142,0.559124605142,0.559124605142,0.559124605142,0.559124605142,0.559124605142,0.559124605142,0.559124605142,0.559124605142,0.559124605142,0.502720748783,0.502720748783,0.502720748783,0.502720748783,0.502720748783,0.502720748783,0.502720748783,0.502720748783,0.502720748783,0.502720748783,0.502720748783,0.502720748783,0.555425736854,0.555425736854,0.555425736854,0.555425736854,0.555425736854,0.555425736854,0.555425736854,0.555425736854,0.555425736854,0.555425736854,0.555425736854,0.555425736854,0.555425736854,0.555425736854,0.537664660129,0.537664660129,0.537664660129,0.537664660129,0.537664660129,0.537664660129,0.537664660129,0.537664660129,0.537664660129,0.537664660129,0.537664660129,0.537664660129,0.539127278745,0.539127278745,0.539127278745,0.539127278745,0.539127278745,0.539127278745,0.539127278745,0.539127278745,0.539127278745,0.539127278745,0.539127278745,0.539127278745,0.539127278745,0.501830899062,0.501830899062,0.501830899062,0.501830899062,0.501830899062,0.501830899062,0.501830899062,0.501830899062,0.501830899062,0.501830899062,0.501830899062,0.501830899062,0.501830899062,0.490092968963,0.490092968963,0.490092968963,0.490092968963,0.490092968963,0.490092968963,0.490092968963,0.490092968963,0.490092968963,0.490092968963,0.490092968963,0.490092968963,0.424277596055,0.424277596055,0.424277596055,0.424277596055,0.424277596055,0.424277596055,0.424277596055,0.424277596055,0.424277596055,0.424277596055,0.424277596055,0.424277596055,0.424277596055,0.448613642025,0.448613642025,0.448613642025,0.448613642025,0.448613642025,0.448613642025,0.448613642025,0.448613642025,0.448613642025,0.448613642025,0.448613642025,0.448613642025,0.462544357931,0.462544357931,0.462544357931,0.462544357931,0.462544357931,0.462544357931,0.462544357931,0.462544357931,0.462544357931,0.462544357931,0.462544357931,0.462544357931,0.462544357931,
