Counter	AF3	F7	F3	FC5	T7	P7	O1	O2	P8	T8	FC6	F4	F8	AF4	GyroX	GyroY	Timestamp	FUNC_ID	FUNC_VALUE	MARKER	SYNC_SIGNAL	CMS_Q	DRL_Q	AF3_Q	F7_Q	F3_Q	FC5_Q	T7_Q	P7_Q	O1_Q	O2_Q	P8_Q	T8_Q	FC6_Q	F4_Q	F8_Q	AF4_Q	Blink	LeftWink	RightWink	EyesOpen	LeftEyeLid	RightEyelid
114.000000	4358.461538	4386.153846	4406.153846	3712.307692	4384.615385	4610.256410	4631.282051	4521.538462	4023.076923	4101.538462	4516.923077	4438.974359	4268.205128	3952.820513	1737.000000	1678.000000	28.284000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
115.000000	4356.923077	4385.641026	4407.692308	3713.846154	4386.153846	4612.307692	4631.794872	4522.051282	4024.102564	4105.641026	4521.025641	4436.410256	4267.692308	3954.358974	1737.000000	1678.000000	28.298000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
116.000000	4353.333333	4386.666667	4407.692308	3713.846154	4384.102564	4613.846154	4631.794872	4522.051282	4024.102564	4104.615385	4520.000000	4439.487179	4267.179487	3955.384615	1737.000000	1678.000000	28.298000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
117.000000	4355.897436	4389.230769	4405.128205	3711.794872	4383.589744	4610.769231	4631.282051	4523.076923	4023.589744	4102.564103	4516.410256	4438.461538	4266.153846	3950.769231	1737.000000	1678.000000	28.305000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
118.000000	4358.461538	4388.205128	4406.666667	3710.256410	4384.615385	4610.769231	4630.256410	4522.051282	4023.076923	4104.615385	4517.948718	4438.461538	4265.641026	3949.743590	1736.000000	1678.000000	28.314000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
119.000000	4355.384615	4384.615385	4408.205128	3712.307692	4386.153846	4614.871795	4630.256410	4521.538462	4024.102564	4103.076923	4520.000000	4437.435897	4266.666667	3954.871795	1737.000000	1679.000000	28.327000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
120.000000	4355.384615	4386.666667	4408.205128	3714.358974	4383.076923	4613.333333	4629.743590	4522.564103	4025.641026	4100.512821	4520.000000	4438.461538	4268.717949	3956.923077	1737.000000	1677.000000	28.331000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
121.000000	4358.461538	4390.769231	4407.692308	3712.820513	4384.102564	4612.307692	4630.256410	4523.076923	4026.666667	4103.076923	4522.051282	4437.948718	4266.666667	3952.820513	1737.000000	1679.000000	28.336000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
122.000000	4355.897436	4389.230769	4407.692308	3712.820513	4387.692308	4614.871795	4629.743590	4522.051282	4026.153846	4105.128205	4522.564103	4440.512821	4265.128205	3953.333333	1738.000000	1677.000000	28.344000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
123.000000	4354.358974	4387.179487	4408.205128	3714.358974	4387.692308	4612.820513	4631.282051	4521.538462	4024.102564	4104.615385	4518.461538	4439.487179	4266.666667	3954.871795	1736.000000	1678.000000	28.357000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
124.000000	4356.410256	4387.692308	4408.717949	3713.333333	4384.102564	4611.794872	4630.769231	4521.538462	4023.076923	4104.102564	4517.435897	4437.948718	4267.179487	3953.333333	1738.000000	1678.000000	28.361000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
125.000000	4356.410256	4387.179487	4409.230769	3712.307692	4381.538462	4613.846154	4628.205128	4522.051282	4024.102564	4104.102564	4517.435897	4438.974359	4267.179487	3951.794872	1736.000000	1678.000000	28.368000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
126.000000	4353.846154	4388.205128	4409.230769	3712.820513	4382.051282	4613.333333	4631.794872	4522.051282	4025.128205	4104.102564	4515.897436	4440.000000	4265.641026	3952.307692	1737.000000	1678.000000	28.375000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
127.000000	4353.846154	4388.717949	4407.692308	3712.820513	4384.615385	4613.333333	4635.897436	4521.538462	4024.102564	4104.102564	4515.897436	4438.461538	4266.153846	3954.358974	1736.000000	1678.000000	28.387000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
128.000000	4357.948718	4386.153846	4406.666667	3710.256410	4385.128205	4615.384615	4631.282051	4522.051282	4024.615385	4103.076923	4516.410256	4436.923077	4268.205128	3955.897436	1736.000000	1678.000000	28.391000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
